Shooter,Goalie,Shooter_Year,Goalie_Year
Jonathan Marchessault,Anton Khudobin,2021,2021
Evgenii Dadonov,Anton Khudobin,2021,2021
Claude Giroux,Mikko Koskinen,2021,2021
Nate Thompson,Mikko Koskinen,2021,2021
Tyson Barrie,Carter Hart,2021,2021
Connor McDavid,Carter Hart,2021,2021
Cam Atkinson,Mikko Koskinen,2021,2021
Zach Hyman,Carter Hart,2021,2021
Cam Atkinson,Mikko Koskinen,2021,2021
Alex Killorn,Ivan Prosvetov,2021,2021
Alex Killorn,Ivan Prosvetov,2021,2021
Steven Stamkos,Ivan Prosvetov,2021,2021
Alex Barré-Boulet,Ivan Prosvetov,2021,2021
Lawson Crouse,Andrei Vasilevskiy,2021,2021
Andrej Sustr,Ivan Prosvetov,2021,2021
Johnny Gaudreau,Casey DeSmith,2021,2021
Blake Coleman,Casey DeSmith,2021,2021
Dillon Dube,Casey DeSmith,2021,2021
Milan Lucic,Casey DeSmith,2021,2021
Tony DeAngelo,Jeremy Swayman,2021,2021
Nino Niederreiter,Jeremy Swayman,2021,2021
Colton Parayko,Darcy Kuemper,2021,2021
J.T. Compher,Jordan Binnington,2021,2021
J.T. Compher,Jordan Binnington,2021,2021
Nazem Kadri,Jordan Binnington,2021,2021
Brayden Schenn,Darcy Kuemper,2021,2021
Cale Makar,Jordan Binnington,2021,2021
Vladimir Tarasenko,Darcy Kuemper,2021,2021
Sean Couturier,Jaroslav Halak,2021,2021
Quinn Hughes,Martin Jones,2021,2021
James van Riemsdyk,Jaroslav Halak,2021,2021
Zemgus Girgensons,Anthony Stolarz,2021,2021
Rasmus Asplund,Anthony Stolarz,2021,2021
Arttu Ruotsalainen,Anthony Stolarz,2021,2021
Troy Terry,Craig Anderson,2021,2021
Adam Henrique,Craig Anderson,2021,2021
Simon Benoit,Craig Anderson,2021,2021
Rasmus Asplund,Anthony Stolarz,2021,2021
Pierre-Luc Dubois,Jonathan Quick,2021,2021
Rasmus Kupari,Eric Comrie,2021,2021
Adrian Kempe,Eric Comrie,2021,2021
Andrew Copp,Jonathan Quick,2021,2021
Pierre-Luc Dubois,Jonathan Quick,2021,2021
Mike Hoffman,Adin Hill,2021,2021
Alexander Romanov,Adin Hill,2021,2021
Brendan Gallagher,Adin Hill,2021,2021
Ryan Hartman,Philipp Grubauer,2021,2021
Haydn Fleury,Cam Talbot,2021,2021
Haydn Fleury,Cam Talbot,2021,2021
Eetu Luostarinen,Alex Nedeljkovic,2021,2021
Aleksander Barkov,Alex Nedeljkovic,2021,2021
Sam Gagner,Sergei Bobrovsky,2021,2021
Pius Suter,Sergei Bobrovsky,2021,2021
Aleksander Barkov,Alex Nedeljkovic,2021,2021
Ryan Strome,Elvis Merzlikins,2021,2021
Alexis Lafrenière,Elvis Merzlikins,2021,2021
Chris Kreider,Elvis Merzlikins,2021,2021
Chris Kreider,Elvis Merzlikins,2021,2021
John Carlson,Karel Vejmelka,2021,2021
Brandon Hagel,Antti Raanta,2021,2021
Tony DeAngelo,Kevin Lankinen,2021,2021
Adam Gaudette,Antti Raanta,2021,2021
Jordan Staal,Kevin Lankinen,2021,2021
Derek Stepan,Kevin Lankinen,2021,2021
Jesperi Kotkaniemi,Kevin Lankinen,2021,2021
Sebastian Aho,Kevin Lankinen,2021,2021
Andrei Svechnikov,Kevin Lankinen,2021,2021
Alex DeBrincat,Antti Raanta,2021,2021
Josh Norris,Braden Holtby,2021,2021
Brady Tkachuk,Braden Holtby,2021,2021
Josh Norris,Braden Holtby,2021,2021
Joe Pavelski,Filip Gustavsson,2021,2021
Connor Brown,Braden Holtby,2021,2021
Reilly Smith,John Gibson,2021,2021
Nicolas Hague,John Gibson,2021,2021
Trevor Zegras,Robin Lehner,2021,2021
Chandler Stephenson,John Gibson,2021,2021
William Carrier,John Gibson,2021,2021
Troy Terry,Robin Lehner,2021,2021
Isac Lundeström,Robin Lehner,2021,2021
Adam Henrique,Robin Lehner,2021,2021
Trevor Zegras,Robin Lehner,2021,2021
Nicolas Roy,John Gibson,2021,2021
Evgenii Dadonov,John Gibson,2021,2021
Charlie Coyle,Spencer Knight,2021,2021
Anthony Duclair,Linus Ullmark,2021,2021
Aleksander Barkov,Linus Ullmark,2021,2021
Charlie McAvoy,Spencer Knight,2021,2021
Charlie Coyle,Spencer Knight,2021,2021
Jake Muzzin,Thomas Greiss,2021,2021
Filip Zadina,Petr Mrazek,2021,2021
Michael Bunting,Thomas Greiss,2021,2021
Alexander Kerfoot,Thomas Greiss,2021,2021
Joe Veleno,Petr Mrazek,2021,2021
John Tavares,Thomas Greiss,2021,2021
Vladislav Namestnikov,Petr Mrazek,2021,2021
Mitch Marner,Thomas Greiss,2021,2021
Filip Hronek,Petr Mrazek,2021,2021
Danton Heinen,Jonathan Bernier,2021,2021
Andreas Johnsson,Tristan Jarry,2021,2021
Jimmy Vesey,Tristan Jarry,2021,2021
Brock McGinn,Jonathan Bernier,2021,2021
Jesper Bratt,Tristan Jarry,2021,2021
Andreas Johnsson,Tristan Jarry,2021,2021
Torey Krug,Marc-Andre Fleury,2021,2021
Anthony Beauvillier,Juuse Saros,2021,2021
Tanner Jeannot,Ilya Sorokin,2021,2021
Oliver Wahlstrom,Juuse Saros,2021,2021
Tanner Jeannot,Ilya Sorokin,2021,2021
Filip Forsberg,Ilya Sorokin,2021,2021
Roman Josi,Ilya Sorokin,2021,2021
Gabriel Landeskog,Cam Talbot,2021,2021
Ryan Hartman,Darcy Kuemper,2021,2021
Erik Johnson,Cam Talbot,2021,2021
Nazem Kadri,Cam Talbot,2021,2021
Sean Monahan,Carter Hart,2021,2021
Matthew Tkachuk,Carter Hart,2021,2021
Johnny Gaudreau,Carter Hart,2021,2021
Warren Foegele,Thatcher Demko,2021,2021
Leon Draisaitl,Thatcher Demko,2021,2021
Brock Boeser,Mikko Koskinen,2021,2021
Josh Anderson,Cal Petersen,2021,2021
Viktor Arvidsson,Jake Allen,2021,2021
Arthur Kaliyev,Jake Allen,2021,2021
Rasmus Kupari,Jake Allen,2021,2021
Alex Iafallo,Jake Allen,2021,2021
Alex Iafallo,Jake Allen,2021,2021
Ben Chiarot,Cal Petersen,2021,2021
Tomas Hertl,Connor Hellebuyck,2021,2021
Kyle Connor,James Reimer,2021,2021
Timo Meier,Connor Hellebuyck,2021,2021
Andreas Johnsson,Joonas Korpisalo,2021,2021
Oliver Bjorkstrand,Scott Wedgewood,2021,2021
Patrik Laine,Scott Wedgewood,2021,2021
Dawson Mercer,Joonas Korpisalo,2021,2021
Dougie Hamilton,Joonas Korpisalo,2021,2021
Boone Jenner,Scott Wedgewood,2021,2021
Jakub Voracek,Scott Wedgewood,2021,2021
Christian Fischer,Frederik Andersen,2021,2021
Martin Necas,Karel Vejmelka,2021,2021
Brett Pesce,Karel Vejmelka,2021,2021
Adam Henrique,Samuel Montembeault,2021,2021
Mike Hoffman,John Gibson,2021,2021
Vinni Lettieri,Samuel Montembeault,2021,2021
Jake Evans,John Gibson,2021,2021
Troy Terry,Samuel Montembeault,2021,2021
Rasmus Asplund,Jonathan Quick,2021,2021
Victor Olofsson,Jonathan Quick,2021,2021
Carl Grundstrom,Dustin Tokarski,2021,2021
Anze Kopitar,Dustin Tokarski,2021,2021
Alex Iafallo,Dustin Tokarski,2021,2021
Chris Kreider,Philipp Grubauer,2021,2021
Jordan Eberle,Igor Shesterkin,2021,2021
Adam Fox,Philipp Grubauer,2021,2021
Brett Leason,Andrei Vasilevskiy,2021,2021
Alex Killorn,Vitek Vanecek,2021,2021
Anthony Cirelli,Vitek Vanecek,2021,2021
Brayden Point,Vitek Vanecek,2021,2021
Conor Sheary,Andrei Vasilevskiy,2021,2021
Brandon Hagel,Matt Murray,2021,2021
Patrick Kane,Matt Murray,2021,2021
Brandon Hagel,Matt Murray,2021,2021
Patrick Kane,Matt Murray,2021,2021
Alex Formenton,Marc-Andre Fleury,2021,2021
Patrick Kane,Matt Murray,2021,2021
Leon Draisaitl,Joey Daccord,2021,2021
Jaden Schwartz,Mikko Koskinen,2021,2021
Leon Draisaitl,Joey Daccord,2021,2021
Duncan Keith,Joey Daccord,2021,2021
Carson Soucy,Mikko Koskinen,2021,2021
Kyle Turris,Joey Daccord,2021,2021
Kailer Yamamoto,Joey Daccord,2021,2021
Mitch Marner,Robin Lehner,2021,2021
Auston Matthews,Robin Lehner,2021,2021
Auston Matthews,Robin Lehner,2021,2021
William Nylander,Robin Lehner,2021,2021
Nick Suzuki,Alex Nedeljkovic,2021,2021
Josh Anderson,Alex Nedeljkovic,2021,2021
Sean Couturier,Karel Vejmelka,2021,2021
Scott Laughton,Karel Vejmelka,2021,2021
Marcus Foligno,Filip Gustavsson,2021,2021
Calen Addison,Filip Gustavsson,2021,2021
Nick Paul,Cam Talbot,2021,2021
Nico Sturm,Filip Gustavsson,2021,2021
Drake Batherson,Cam Talbot,2021,2021
Josh Norris,Cam Talbot,2021,2021
Chris Tierney,Cam Talbot,2021,2021
Marcus Foligno,Filip Gustavsson,2021,2021
Kirill Kaprizov,Filip Gustavsson,2021,2021
Paul Stastny,Braden Holtby,2021,2021
Jamie Benn,Eric Comrie,2021,2021
Josh Morrissey,Braden Holtby,2021,2021
Pierre-Luc Dubois,Braden Holtby,2021,2021
Jason Robertson,Eric Comrie,2021,2021
Tyler Seguin,Eric Comrie,2021,2021
Kyle Connor,Braden Holtby,2021,2021
Joe Pavelski,Eric Comrie,2021,2021
Mark Scheifele,Braden Holtby,2021,2021
Luke Kunin,Jacob Markstrom,2021,2021
Matthew Tkachuk,Juuse Saros,2021,2021
Filip Forsberg,Jacob Markstrom,2021,2021
Oliver Kylington,Juuse Saros,2021,2021
Matt Duchene,Jacob Markstrom,2021,2021
Mika Zibanejad,Thatcher Demko,2021,2021
Artemi Panarin,Thatcher Demko,2021,2021
J.T. Miller,Igor Shesterkin,2021,2021
Vasily Podkolzin,Igor Shesterkin,2021,2021
J.T. Miller,Igor Shesterkin,2021,2021
Ryan Getzlaf,Jonathan Bernier,2021,2021
Troy Terry,Jonathan Bernier,2021,2021
Troy Terry,Jonathan Bernier,2021,2021
Isac Lundeström,Jonathan Bernier,2021,2021
Jonathan Dahlen,Craig Anderson,2021,2021
Jeff Skinner,James Reimer,2021,2021
Ryan Merkley,Craig Anderson,2021,2021
Tomas Hertl,Craig Anderson,2021,2021
Drake Caggiula,James Reimer,2021,2021
Mario Ferraro,Craig Anderson,2021,2021
Tomas Hertl,Craig Anderson,2021,2021
Jeff Skinner,James Reimer,2021,2021
Alex DeBrincat,Frederik Andersen,2021,2021
Derek Stepan,Marc-Andre Fleury,2021,2021
Patrick Kane,Frederik Andersen,2021,2021
Alex DeBrincat,Frederik Andersen,2021,2021
Seth Jarvis,Marc-Andre Fleury,2021,2021
Jesper Fast,Marc-Andre Fleury,2021,2021
Martin Necas,Marc-Andre Fleury,2021,2021
Logan O'Connor,Joonas Korpisalo,2021,2021
Bowen Byram,Joonas Korpisalo,2021,2021
Jake Bean,Jonas Johansson,2021,2021
Cole Sillinger,Jonas Johansson,2021,2021
Cole Sillinger,Jonas Johansson,2021,2021
Boone Jenner,Jonas Johansson,2021,2021
J.T. Compher,Joonas Korpisalo,2021,2021
Bowen Byram,Joonas Korpisalo,2021,2021
Jake Bean,Jonas Johansson,2021,2021
Leon Draisaitl,Connor Ingram,2021,2021
Matt Duchene,Mikko Koskinen,2021,2021
Kailer Yamamoto,Connor Ingram,2021,2021
Leon Draisaitl,Connor Ingram,2021,2021
Devin Shore,Connor Ingram,2021,2021
Ryan Johansen,Mikko Koskinen,2021,2021
Brayden Schenn,Jonathan Quick,2021,2021
Arthur Kaliyev,Jordan Binnington,2021,2021
Adrian Kempe,Jordan Binnington,2021,2021
Torey Krug,Jonathan Quick,2021,2021
Adrian Kempe,Jordan Binnington,2021,2021
David Perron,Jonathan Quick,2021,2021
Jordan Kyrou,Jonathan Quick,2021,2021
Alex Iafallo,Jordan Binnington,2021,2021
Arthur Kaliyev,Jordan Binnington,2021,2021
Patrice Bergeron,Thomas Greiss,2021,2021
Patrice Bergeron,Thomas Greiss,2021,2021
Patrice Bergeron,Thomas Greiss,2021,2021
Lucas Raymond,Jeremy Swayman,2021,2021
Mike Reilly,Thomas Greiss,2021,2021
Patrice Bergeron,Thomas Greiss,2021,2021
Patrick Maroon,Jack Campbell,2021,2021
John Tavares,Andrei Vasilevskiy,2021,2021
William Nylander,Andrei Vasilevskiy,2021,2021
Brock Nelson,Jake Allen,2021,2021
Oliver Wahlstrom,Jake Allen,2021,2021
Brock Nelson,Jake Allen,2021,2021
Brock Nelson,Jake Allen,2021,2021
Jean-Gabriel Pageau,Jake Allen,2021,2021
Nick Suzuki,Ilya Sorokin,2021,2021
Tyler Toffoli,Ilya Sorokin,2021,2021
William Carrier,Filip Gustavsson,2021,2021
Brett Howden,Filip Gustavsson,2021,2021
Jonathan Marchessault,Filip Gustavsson,2021,2021
Brady Tkachuk,Robin Lehner,2021,2021
Alex Pietrangelo,Filip Gustavsson,2021,2021
Aleksander Barkov,Ilya Samsonov,2021,2021
Aaron Ekblad,Ilya Samsonov,2021,2021
Daniel Sprong,Spencer Knight,2021,2021
Brandon Montour,Ilya Samsonov,2021,2021
Aleksander Barkov,Vitek Vanecek,2021,2021
Alex Ovechkin,Spencer Knight,2021,2021
Tom Wilson,Spencer Knight,2021,2021
Connor McMichael,Spencer Knight,2021,2021
Eetu Luostarinen,Vitek Vanecek,2021,2021
Brock McGinn,Carter Hart,2021,2021
Travis Konecny,Tristan Jarry,2021,2021
Jake Guentzel,Carter Hart,2021,2021
Scott Laughton,Tristan Jarry,2021,2021
Kris Letang,Carter Hart,2021,2021
Denis Gurianov,Jacob Markstrom,2021,2021
Milan Lucic,Anton Khudobin,2021,2021
Matthew Tkachuk,Anton Khudobin,2021,2021
Blake Comeau,Jacob Markstrom,2021,2021
Tyler Seguin,Jacob Markstrom,2021,2021
Nikita Zadorov,Anton Khudobin,2021,2021
Jamie Benn,Jacob Markstrom,2021,2021
Brent Burns,Joel Hofer,2021,2021
Brandon Saad,Adin Hill,2021,2021
Logan Couture,Joel Hofer,2021,2021
Pavel Buchnevich,Adin Hill,2021,2021
Nick Merkley,Joel Hofer,2021,2021
Brandon Saad,Adin Hill,2021,2021
James Neal,Adin Hill,2021,2021
Morgan Geekie,Dustin Tokarski,2021,2021
Tage Thompson,Philipp Grubauer,2021,2021
Kyle Okposo,Philipp Grubauer,2021,2021
Jordan Eberle,Dustin Tokarski,2021,2021
Jordan Eberle,Dustin Tokarski,2021,2021
Jordan Eberle,Dustin Tokarski,2021,2021
Paul Stastny,Marc-Andre Fleury,2021,2021
Neal Pionk,Marc-Andre Fleury,2021,2021
Dominic Toninato,Marc-Andre Fleury,2021,2021
Kyle Connor,Marc-Andre Fleury,2021,2021
MacKenzie Entwistle,Eric Comrie,2021,2021
Nikolaj Ehlers,Marc-Andre Fleury,2021,2021
Filip Chytil,Mikko Koskinen,2021,2021
Zach Hyman,Alexandar Georgiev,2021,2021
Kevin Rooney,Mikko Koskinen,2021,2021
Chris Kreider,Mikko Koskinen,2021,2021
Mika Zibanejad,Mikko Koskinen,2021,2021
Jesse Puljujarvi,Alexandar Georgiev,2021,2021
Tyson Barrie,Alexandar Georgiev,2021,2021
Jesse Puljujarvi,Alexandar Georgiev,2021,2021
Mika Zibanejad,Mikko Koskinen,2021,2021
Connor McDavid,Alexandar Georgiev,2021,2021
Leon Draisaitl,Alexandar Georgiev,2021,2021
Roman Josi,Thatcher Demko,2021,2021
Brock Boeser,Juuse Saros,2021,2021
Nils Hoglander,Juuse Saros,2021,2021
Matt Duchene,Thatcher Demko,2021,2021
Philip Tomasino,Thatcher Demko,2021,2021
Adam Henrique,Karel Vejmelka,2021,2021
Sonny Milano,Karel Vejmelka,2021,2021
Sam Carrick,Karel Vejmelka,2021,2021
Shayne Gostisbehere,Anthony Stolarz,2021,2021
Adrian Kempe,Mackenzie Blackwood,2021,2021
Jesper Bratt,Cal Petersen,2021,2021
Arthur Kaliyev,Mackenzie Blackwood,2021,2021
Pavel Zacha,Cal Petersen,2021,2021
Alex Iafallo,Mackenzie Blackwood,2021,2021
Pius Suter,Dustin Tokarski,2021,2021
Tage Thompson,Alex Nedeljkovic,2021,2021
Rasmus Dahlin,Alex Nedeljkovic,2021,2021
Arttu Ruotsalainen,Alex Nedeljkovic,2021,2021
Tyler Bertuzzi,Dustin Tokarski,2021,2021
Tyler Bertuzzi,Dustin Tokarski,2021,2021
Moritz Seider,Dustin Tokarski,2021,2021
Taylor Hall,Jack Campbell,2021,2021
John Tavares,Linus Ullmark,2021,2021
Auston Matthews,Linus Ullmark,2021,2021
Auston Matthews,Linus Ullmark,2021,2021
John Tavares,Linus Ullmark,2021,2021
David Pastrnak,Jack Campbell,2021,2021
Nick Suzuki,Robin Lehner,2021,2021
Tyler Toffoli,Robin Lehner,2021,2021
Alex Pietrangelo,Jake Allen,2021,2021
Jonathan Marchessault,Jake Allen,2021,2021
Dylan Coghlan,Jake Allen,2021,2021
Victor Hedman,Matt Murray,2021,2021
Connor Brown,Brian Elliott,2021,2021
Jan Rutta,Matt Murray,2021,2021
Brady Tkachuk,Brian Elliott,2021,2021
Steven Stamkos,Matt Murray,2021,2021
Ondrej Palat,Matt Murray,2021,2021
Logan Shaw,Brian Elliott,2021,2021
Anthony Duclair,Frederik Andersen,2021,2021
Frank Vatrano,Frederik Andersen,2021,2021
Anton Lundell,Frederik Andersen,2021,2021
Patric Hornqvist,Frederik Andersen,2021,2021
Jesper Fast,Spencer Knight,2021,2021
Vincent Trocheck,Spencer Knight,2021,2021
Kirill Kaprizov,Tristan Jarry,2021,2021
Kasperi Kapanen,Cam Talbot,2021,2021
Kasperi Kapanen,Cam Talbot,2021,2021
Jake Guentzel,Cam Talbot,2021,2021
Joel Eriksson Ek,Tristan Jarry,2021,2021
Kasperi Kapanen,Cam Talbot,2021,2021
Jared Spurgeon,Tristan Jarry,2021,2021
Ryan Hartman,Tristan Jarry,2021,2021
Jake Guentzel,Cam Talbot,2021,2021
Kevin Fiala,Tristan Jarry,2021,2021
Bryan Rust,Cam Talbot,2021,2021
Kirill Kaprizov,Tristan Jarry,2021,2021
Nick Bjugstad,Tristan Jarry,2021,2021
Derick Brassard,Vitek Vanecek,2021,2021
Sean Couturier,Vitek Vanecek,2021,2021
Brett Leason,Martin Jones,2021,2021
Gabriel Carlsson,Darcy Kuemper,2021,2021
Andre Burakovsky,Elvis Merzlikins,2021,2021
Andre Burakovsky,Elvis Merzlikins,2021,2021
Alexandre Texier,Darcy Kuemper,2021,2021
Cole Sillinger,Darcy Kuemper,2021,2021
Anders Lee,Eric Comrie,2021,2021
Brock Nelson,Eric Comrie,2021,2021
Sean Monahan,Igor Shesterkin,2021,2021
Brad Richardson,Igor Shesterkin,2021,2021
Johnny Gaudreau,Igor Shesterkin,2021,2021
Johnny Gaudreau,Igor Shesterkin,2021,2021
Milan Lucic,Igor Shesterkin,2021,2021
Matthew Tkachuk,Igor Shesterkin,2021,2021
Jordan Eberle,Karel Vejmelka,2021,2021
Yanni Gourde,Karel Vejmelka,2021,2021
Antoine Roussel,Philipp Grubauer,2021,2021
Nathan Bastian,Scott Wedgewood,2021,2021
Travis Boyd,Philipp Grubauer,2021,2021
Lawson Crouse,Philipp Grubauer,2021,2021
Phil Kessel,Philipp Grubauer,2021,2021
Mark Giordano,Scott Wedgewood,2021,2021
Lawson Crouse,Philipp Grubauer,2021,2021
Rudolfs Balcers,Jonathan Bernier,2021,2021
Ryan Graves,James Reimer,2021,2021
Jonathan Dahlen,Jonathan Bernier,2021,2021
Janne Kuokkanen,James Reimer,2021,2021
Logan Couture,Jonathan Bernier,2021,2021
Jesper Bratt,James Reimer,2021,2021
Damon Severson,James Reimer,2021,2021
Nicolas Roy,Thomas Greiss,2021,2021
Lucas Raymond,Laurent Brossoit,2021,2021
Robby Fabbri,Laurent Brossoit,2021,2021
Pius Suter,Laurent Brossoit,2021,2021
Vladislav Namestnikov,Laurent Brossoit,2021,2021
Jonathan Marchessault,Thomas Greiss,2021,2021
Brandon Hagel,Juuse Saros,2021,2021
Alexandre Carrier,Kevin Lankinen,2021,2021
Alex DeBrincat,Juuse Saros,2021,2021
Anders Lee,Kaapo Kahkonen,2021,2021
Nick Bjugstad,Semyon Varlamov,2021,2021
Anders Lee,Kaapo Kahkonen,2021,2021
Ryan Hartman,Semyon Varlamov,2021,2021
Brandon Duhaime,Semyon Varlamov,2021,2021
Joe Pavelski,Thatcher Demko,2021,2021
J.T. Miller,Anton Khudobin,2021,2021
Elias Pettersson,Anton Khudobin,2021,2021
Bo Horvat,Anton Khudobin,2021,2021
Luke Glendening,Thatcher Demko,2021,2021
Vasily Podkolzin,Anton Khudobin,2021,2021
Ryan Suter,Thatcher Demko,2021,2021
J.T. Miller,Anton Khudobin,2021,2021
Brandon Saad,John Gibson,2021,2021
Sam Carrick,Jordan Binnington,2021,2021
Troy Terry,Jordan Binnington,2021,2021
Sam Steel,Jordan Binnington,2021,2021
Trevor Moore,Jack Campbell,2021,2021
Andreas Athanasiou,Jack Campbell,2021,2021
John Tavares,Jonathan Quick,2021,2021
Phillip Danault,Jack Campbell,2021,2021
Phillip Danault,Jack Campbell,2021,2021
Chris Kreider,Spencer Knight,2021,2021
Adam Fox,Spencer Knight,2021,2021
K'Andre Miller,Spencer Knight,2021,2021
Ryan Strome,Spencer Knight,2021,2021
Eetu Luostarinen,Igor Shesterkin,2021,2021
Sam Reinhart,Igor Shesterkin,2021,2021
Maxim Mamin,Igor Shesterkin,2021,2021
Tom Wilson,Dustin Tokarski,2021,2021
Connor McMichael,Dustin Tokarski,2021,2021
Cody Eakin,Vitek Vanecek,2021,2021
Alex Ovechkin,Dustin Tokarski,2021,2021
Anders Bjork,Vitek Vanecek,2021,2021
Tom Wilson,Dustin Tokarski,2021,2021
John Carlson,Dustin Tokarski,2021,2021
Colin Miller,Vitek Vanecek,2021,2021
Zachary Sanford,Jeremy Swayman,2021,2021
Brad Marchand,Matt Murray,2021,2021
Derek Forbort,Matt Murray,2021,2021
Nikita Zaitsev,Jeremy Swayman,2021,2021
Patrice Bergeron,Matt Murray,2021,2021
Ben Chiarot,Cal Petersen,2021,2021
Brendan Lemieux,Jake Allen,2021,2021
Alex Iafallo,Jake Allen,2021,2021
Jake Evans,Cal Petersen,2021,2021
Adrian Kempe,Jake Allen,2021,2021
Vladislav Namestnikov,Stuart Skinner,2021,2021
Vladislav Namestnikov,Stuart Skinner,2021,2021
Dylan Larkin,Stuart Skinner,2021,2021
Jesse Puljujarvi,Alex Nedeljkovic,2021,2021
Connor McDavid,Alex Nedeljkovic,2021,2021
Steven Stamkos,Frederik Andersen,2021,2021
Teuvo Teravainen,Andrei Vasilevskiy,2021,2021
Martin Necas,Andrei Vasilevskiy,2021,2021
Sam Bennett,Mackenzie Blackwood,2021,2021
Andreas Johnsson,Spencer Knight,2021,2021
Nico Hischier,Spencer Knight,2021,2021
Aleksander Barkov,Mackenzie Blackwood,2021,2021
Owen Tippett,Mackenzie Blackwood,2021,2021
Andreas Johnsson,Spencer Knight,2021,2021
P.K. Subban,Spencer Knight,2021,2021
Pavel Zacha,Spencer Knight,2021,2021
Ty Smith,Spencer Knight,2021,2021
Jujhar Khaira,Tristan Jarry,2021,2021
Seth Jones,Tristan Jarry,2021,2021
Jeff Carter,Marc-Andre Fleury,2021,2021
Jeff Carter,Marc-Andre Fleury,2021,2021
Jonathan Toews,Tristan Jarry,2021,2021
Alex DeBrincat,Tristan Jarry,2021,2021
Pavel Buchnevich,Connor Hellebuyck,2021,2021
Neal Pionk,Jordan Binnington,2021,2021
Kyle Connor,Jordan Binnington,2021,2021
Jordan Kyrou,Connor Hellebuyck,2021,2021
Ryan O'Reilly,Connor Hellebuyck,2021,2021
Alexander Barabanov,Jacob Markstrom,2021,2021
Andrew Mangiapane,Adin Hill,2021,2021
Logan Couture,Jacob Markstrom,2021,2021
Cam Fowler,Jaroslav Halak,2021,2021
Isac Lundeström,Jaroslav Halak,2021,2021
J.T. Miller,John Gibson,2021,2021
Elias Pettersson,John Gibson,2021,2021
Troy Terry,Jaroslav Halak,2021,2021
Jordan Eberle,Robin Lehner,2021,2021
Alex Pietrangelo,Chris Driedger,2021,2021
Yanni Gourde,Robin Lehner,2021,2021
Evgenii Dadonov,Chris Driedger,2021,2021
Reilly Smith,Chris Driedger,2021,2021
Reilly Smith,Chris Driedger,2021,2021
William Nylander,Carter Hart,2021,2021
William Nylander,Carter Hart,2021,2021
Ondrej Kase,Carter Hart,2021,2021
Ryan Johansen,Braden Holtby,2021,2021
Tanner Jeannot,Braden Holtby,2021,2021
Matt Duchene,Braden Holtby,2021,2021
Roope Hintz,Juuse Saros,2021,2021
Miro Heiskanen,Juuse Saros,2021,2021
Joel Eriksson Ek,Karel Vejmelka,2021,2021
Marcus Foligno,Karel Vejmelka,2021,2021
Andrew Ladd,Kaapo Kahkonen,2021,2021
Kevin Fiala,Karel Vejmelka,2021,2021
Dmitry Kulikov,Karel Vejmelka,2021,2021
Kirill Kaprizov,Karel Vejmelka,2021,2021
Shayne Gostisbehere,Kaapo Kahkonen,2021,2021
David Pastrnak,Mikko Koskinen,2021,2021
Evan Bouchard,Linus Ullmark,2021,2021
Brad Marchand,Mikko Koskinen,2021,2021
Zach Hyman,Linus Ullmark,2021,2021
Brandon Carlo,Mikko Koskinen,2021,2021
Leon Draisaitl,Linus Ullmark,2021,2021
Leon Draisaitl,Linus Ullmark,2021,2021
Cody Ceci,Linus Ullmark,2021,2021
Mikael Backlund,Jake Allen,2021,2021
Ben Chiarot,Jacob Markstrom,2021,2021
Andrew Mangiapane,Jake Allen,2021,2021
Brendan Gallagher,Jacob Markstrom,2021,2021
Nick Suzuki,Jacob Markstrom,2021,2021
Anze Kopitar,Filip Gustavsson,2021,2021
Andreas Athanasiou,Filip Gustavsson,2021,2021
Dmitry Orlov,Thomas Greiss,2021,2021
Lars Eller,Thomas Greiss,2021,2021
Janne Kuokkanen,Ilya Sorokin,2021,2021
Tomas Tatar,Ilya Sorokin,2021,2021
Dawson Mercer,Ilya Sorokin,2021,2021
Dougie Hamilton,Ilya Sorokin,2021,2021
Teddy Blueger,Sergei Bobrovsky,2021,2021
Frank Vatrano,Tristan Jarry,2021,2021
Evan Rodrigues,Sergei Bobrovsky,2021,2021
Aleksander Barkov,Tristan Jarry,2021,2021
Jonathan Huberdeau,Tristan Jarry,2021,2021
Bryan Rust,Sergei Bobrovsky,2021,2021
Jeff Carter,Sergei Bobrovsky,2021,2021
Jordan Kyrou,David Rittich,2021,2021
Jordan Kyrou,David Rittich,2021,2021
Matt Duchene,Jordan Binnington,2021,2021
Luke Kunin,Jordan Binnington,2021,2021
Yakov Trenin,Jordan Binnington,2021,2021
Vladimir Tarasenko,David Rittich,2021,2021
Matt Duchene,Jordan Binnington,2021,2021
Andrew Cogliano,Connor Hellebuyck,2021,2021
Kyle Connor,James Reimer,2021,2021
Nate Schmidt,James Reimer,2021,2021
Jansen Harkins,James Reimer,2021,2021
Valeri Nichushkin,Thatcher Demko,2021,2021
Gabriel Landeskog,Thatcher Demko,2021,2021
Mikko Rantanen,Thatcher Demko,2021,2021
Logan O'Connor,Thatcher Demko,2021,2021
Darren Helm,Thatcher Demko,2021,2021
Devon Toews,Thatcher Demko,2021,2021
Nils Hoglander,Darcy Kuemper,2021,2021
Mikko Rantanen,Jaroslav Halak,2021,2021
Paul Cotter,Cam Talbot,2021,2021
Jonas Rondbjerg,Cam Talbot,2021,2021
Jonathan Marchessault,Cam Talbot,2021,2021
Jared Spurgeon,Laurent Brossoit,2021,2021
Ryan Hartman,Laurent Brossoit,2021,2021
Mason McTavish,Philipp Grubauer,2021,2021
